sku_produto_final,produto_final,sku_item,descricao_item,qtd_padrao,unidade
05004142,Barra ES Chocolate Lt Maracujá 29g,9990111005,Lecitina de Soja,2.8e-05,LT
05004142,Barra ES Chocolate Lt Maracujá 29g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.006769,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990311030,Praliné de Avelã colagem,0.012566,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990311038,Recheio Caramelo Maracujá,0.009666,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,0050305032,Barra Recheada Maracujá 29g,1,PC
05004142,Barra ES Chocolate Lt Maracujá 29g,0190213101,Flowpack ES Chocolate Lt Maracujá 29g,1,PC
05004142,Barra ES Chocolate Lt Maracujá 29g,9990107001,MANTEIGA DE CACAU desodorizada,0.000132,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.002812,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990107001,MANTEIGA DE CACAU desodorizada,0.000834,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990307008,Pomada de manteiga de cacau,0.000132,PC
05004142,Barra ES Chocolate Lt Maracujá 29g,9990311043,Praliné de Avelã,0.008787,PC
05004142,Barra ES Chocolate Lt Maracujá 29g,0140106805,Açúcar refinado,0.002812,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990111000,Agua Mineral sem gás,0.00086,LT
05004142,Barra ES Chocolate Lt Maracujá 29g,9990111004,Baunilha em Fava,6e-06,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990111005,Lecitina de Soja,3.7e-05,LT
05004142,Barra ES Chocolate Lt Maracujá 29g,9990111006,Manteiga de Leite,0.000751,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990111008,Xarope de glucose,0.001612,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990111015,Polpa Maracujá,0.003588,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,0140106805,Açúcar refinado,0.003515,KG
05004142,Barra ES Chocolate Lt Maracujá 29g,9990111020,Avelã,0.005272,KG
05004143,Barra ES Chocolate Lt Pistache 29g,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.001531,KG
05004143,Barra ES Chocolate Lt Pistache 29g,0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.001531,KG
05004143,Barra ES Chocolate Lt Pistache 29g,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.001392,KG
05004143,Barra ES Chocolate Lt Pistache 29g,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.001859,KG
05004143,Barra ES Chocolate Lt Pistache 29g,0140106805,Açúcar refinado,0.005221,KG
05004143,Barra ES Chocolate Lt Pistache 29g,03001001,Leite em Pó integral,0.003874,KG
05004143,Barra ES Chocolate Lt Pistache 29g,9990107001,MANTEIGA DE CACAU desodorizada,0.004493,KG
05004143,Barra ES Chocolate Lt Pistache 29g,9990111005,Lecitina de Soja,4.7e-05,LT
05004143,Barra ES Chocolate Lt Pistache 29g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0116,KG
05004143,Barra ES Chocolate Lt Pistache 29g,9990311031,Praliné Pistache colagem,0.0174,KG
05004143,Barra ES Chocolate Lt Pistache 29g,0050305034,Barra Recheada Pistache 29g,1,PC
05004143,Barra ES Chocolate Lt Pistache 29g,0190213102,Flowpack ES Chocolate Lt Pistache 29g,1,PC
05004143,Barra ES Chocolate Lt Pistache 29g,9990107001,MANTEIGA DE CACAU desodorizada,0.000183,KG
05004143,Barra ES Chocolate Lt Pistache 29g,0140106805,Açúcar refinado,0.004749,KG
05004143,Barra ES Chocolate Lt Pistache 29g,03001001,Leite em Pó integral,0.000318,KG
05004143,Barra ES Chocolate Lt Pistache 29g,9990111010,Pistache,0.005681,KG
05004143,Barra ES Chocolate Lt Pistache 29g,9990111031,Amêndoa,0.00142,KG
05004143,Barra ES Chocolate Lt Pistache 29g,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.003894,KG
05004143,Barra ES Chocolate Lt Pistache 29g,9990107001,MANTEIGA DE CACAU desodorizada,0.001155,KG
05004143,Barra ES Chocolate Lt Pistache 29g,9990307008,Pomada de manteiga de cacau,0.000183,PC
05004143,Barra ES Chocolate Lt Pistache 29g,9990311004,Praliné Pistache,0.012168,KG
05004144,Barra ES Chocolate Lt Cupuaçu 29g,0050305033,Barra Recheada Cupuaçu 29g,1,PC
05004144,Barra ES Chocolate Lt Cupuaçu 29g,0190213103,Flowpack ES Chocolate Lt Cupuaçu 29g,1,PC
05004146,"Panettone com gotas de chocolate 600g
",0050305029,Chocotone 550g,1,PC
05004146,"Panettone com gotas de chocolate 600g
",0190213111,Caixa Panettone com gotas de chocolate,1,UN
05004146,"Panettone com gotas de chocolate 600g
",019021424,CARTÃO QR,1,UN
05004146,"Panettone com gotas de chocolate 600g
",9990712045,Etiqueta Lacre 2 - Adesivo transparente,1,PC
05004147,Caixa de Bombons P (4 bombons),0190213115,Caixa natal 4 bombons,1,PC
05004148,Caixa de Bombons M (14 bombons),0020301006,Amêndoa de Cacau Seca Aprovada - Mocajub,0.002451,KG
05004148,Caixa de Bombons M (14 bombons),0020302002,Amêndoa de Cacau Torrada - Mocajuba (PA),0.002451,KG
05004148,Caixa de Bombons M (14 bombons),0020303003,Nibs de Cacau - Mocajuba (PA),0.002228,KG
05004148,Caixa de Bombons M (14 bombons),0020304004,Liquor de Cacau - Mocajuba (PA),0.014092,KG
05004148,Caixa de Bombons M (14 bombons),0140106004,Açúcar Demerara,0.009223,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.002049,KG
05004148,Caixa de Bombons M (14 bombons),9990111005,Lecitina de Soja,7.7e-05,LT
05004148,Caixa de Bombons M (14 bombons),0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.001957,KG
05004148,Caixa de Bombons M (14 bombons),0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.001957,KG
05004148,Caixa de Bombons M (14 bombons),0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.001779,KG
05004148,Caixa de Bombons M (14 bombons),0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.008361,KG
05004148,Caixa de Bombons M (14 bombons),0140106805,Açúcar refinado,0.023481,KG
05004148,Caixa de Bombons M (14 bombons),03001001,Leite em Pó integral,0.01742,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.020205,KG
05004148,Caixa de Bombons M (14 bombons),9990111005,Lecitina de Soja,0.000208,LT
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.00236,KG
05004148,Caixa de Bombons M (14 bombons),9990111042,Xerem de Castanha de Caju,0.00132,KG
05004148,Caixa de Bombons M (14 bombons),9990311040,Colagem praliné para lua cheia,0.01632,PC
05004148,Caixa de Bombons M (14 bombons),0190213116,Fundo Caixa 14 bombons,1,PC
05004148,Caixa de Bombons M (14 bombons),0190213124,Forminha para Bombons Caixas,14,PC
05004148,Caixa de Bombons M (14 bombons),0190213130,Berço Base Caixa 14 Bombons,1,PC
05004148,Caixa de Bombons M (14 bombons),0190213133,Berço interno caixa 14 bombons,2,PC
05004148,Caixa de Bombons M (14 bombons),0190213134,Folder das Caixas de 14 Bombons,1,PC
05004148,Caixa de Bombons M (14 bombons),01902131562,Candy Pad branco caixa 14,1,PC
05004148,Caixa de Bombons M (14 bombons),0190213172,Tampa Caixa 14 bombons,1,PC
05004148,Caixa de Bombons M (14 bombons),019021424,CARTÃO QR,1,UN
05004148,Caixa de Bombons M (14 bombons),05104109,Bombom NM Mini Lua Cheia ao Leite 10g,2,PC
05004148,Caixa de Bombons M (14 bombons),05104110,Bombom NM Choc Lt Praliné de Avelã 9g,1,PC
05004148,Caixa de Bombons M (14 bombons),05104111,Bombom NM Choc Int Praliné de Avelã 9g,1,PC
05004148,Caixa de Bombons M (14 bombons),05104112,Bombom NM Choc Int Ganache Int 11g,1,PC
05004148,Caixa de Bombons M (14 bombons),05104113,Bombom NM Chocolate ao Leite 11g,1,PC
05004148,Caixa de Bombons M (14 bombons),05104114,Bombom NM Chocolate Leite Pistache 10g,1,PC
05004148,Caixa de Bombons M (14 bombons),05104115,Bombom NM Choc Lt  Doce de Cupuaçu 10g,2,PC
05004148,Caixa de Bombons M (14 bombons),05104116,Bombom NM Chocolate Intenso Taperebá 10g,2,PC
05004148,Caixa de Bombons M (14 bombons),05104117,Bombom NM Chocolate LT Maracujá 9g,2,PC
05004148,Caixa de Bombons M (14 bombons),05104118,Bombom NM Choc Lt Castanha do Pará 8g,1,PC
05004148,Caixa de Bombons M (14 bombons),0050305026,Mini Lua Cheia Ao Leite 10g,2,UN
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.00405,KG
05004148,Caixa de Bombons M (14 bombons),9990311030,Praliné de Avelã colagem,0.00495,KG
05004148,Caixa de Bombons M (14 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.00405,KG
05004148,Caixa de Bombons M (14 bombons),9990311030,Praliné de Avelã colagem,0.00495,KG
05004148,Caixa de Bombons M (14 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.00495,KG
05004148,Caixa de Bombons M (14 bombons),9990311025,Ganache Chocolate intenso,0.00605,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.011,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0045,KG
05004148,Caixa de Bombons M (14 bombons),9990311031,Praliné Pistache colagem,0.0055,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.009,KG
05004148,Caixa de Bombons M (14 bombons),9990311042,Recheio Doce de Cupuaçu,0.011,KG
05004148,Caixa de Bombons M (14 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.009,KG
05004148,Caixa de Bombons M (14 bombons),9990311013,Ganache de Taperebá,0.011,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0081,KG
05004148,Caixa de Bombons M (14 bombons),9990311041,Ganache maracujá,0.0099,PC
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.007272,KG
05004148,Caixa de Bombons M (14 bombons),9990111056,Castanha do Pará,0.000728,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.000272,KG
05004148,Caixa de Bombons M (14 bombons),0140106805,Açúcar refinado,0.001501,KG
05004148,Caixa de Bombons M (14 bombons),03001001,Leite em Pó integral,0.0001,KG
05004148,Caixa de Bombons M (14 bombons),9990111010,Pistache,0.001796,KG
05004148,Caixa de Bombons M (14 bombons),9990111031,Amêndoa,0.000449,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.004782,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.000141,KG
05004148,Caixa de Bombons M (14 bombons),9990111006,Manteiga de Leite,0.000505,KG
05004148,Caixa de Bombons M (14 bombons),9990111008,Xarope de glucose,0.000182,KG
05004148,Caixa de Bombons M (14 bombons),9990111021,DEXTROSE,0.00012,KG
05004148,Caixa de Bombons M (14 bombons),9990111023,Sorbitol em Pó,0.000394,KG
05004148,Caixa de Bombons M (14 bombons),9990111053,MALTODEXTRINA DE10 1910,9.3e-05,KG
05004148,Caixa de Bombons M (14 bombons),9990111054,Sorbato de Potássio Granulado,1.2e-05,KG
05004148,Caixa de Bombons M (14 bombons),9990111058,Tapereba Liofilizado,0.000807,KG
05004148,Caixa de Bombons M (14 bombons),9990315027,Polpa de Tapereba Reduzida,0.003975,PC
05004148,Caixa de Bombons M (14 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.003538,KG
05004148,Caixa de Bombons M (14 bombons),0140106804,Açúcar invertido,0.000329,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,5.9e-05,KG
05004148,Caixa de Bombons M (14 bombons),9990111003,Creme de Leite UHT 25%,0.001494,KG
05004148,Caixa de Bombons M (14 bombons),9990111006,Manteiga de Leite,0.000275,KG
05004148,Caixa de Bombons M (14 bombons),9990111023,Sorbitol em Pó,0.000354,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.002216,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.000658,KG
05004148,Caixa de Bombons M (14 bombons),9990307008,Pomada de manteiga de cacau,0.000104,PC
05004148,Caixa de Bombons M (14 bombons),9990311043,Praliné de Avelã,0.006924,PC
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.001231,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.000365,KG
05004148,Caixa de Bombons M (14 bombons),9990307008,Pomada de manteiga de cacau,5.8e-05,PC
05004148,Caixa de Bombons M (14 bombons),9990311004,Praliné Pistache,0.003846,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.010778,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.000905,KG
05004148,Caixa de Bombons M (14 bombons),9990307008,Pomada de manteiga de cacau,0.000162,PC
05004148,Caixa de Bombons M (14 bombons),9990311043,Praliné de Avelã,0.004476,PC
05004148,Caixa de Bombons M (14 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.004081,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.000453,KG
05004148,Caixa de Bombons M (14 bombons),878,Maracujá liofilizado,0.000119,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,7.5e-05,KG
05004148,Caixa de Bombons M (14 bombons),9990111006,Manteiga de Leite,0.000677,KG
05004148,Caixa de Bombons M (14 bombons),9990111008,Xarope de glucose,0.000832,KG
05004148,Caixa de Bombons M (14 bombons),9990111021,DEXTROSE,0.001133,KG
05004148,Caixa de Bombons M (14 bombons),9990111023,Sorbitol em Pó,0.000907,KG
05004148,Caixa de Bombons M (14 bombons),9990315025,Polpa de Maracujá Reduzida,0.001734,KG
05004148,Caixa de Bombons M (14 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.005038,KG
05004148,Caixa de Bombons M (14 bombons),9990107001,MANTEIGA DE CACAU desodorizada,8.4e-05,KG
05004148,Caixa de Bombons M (14 bombons),9990111006,Manteiga de Leite,0.000752,KG
05004148,Caixa de Bombons M (14 bombons),9990111008,Xarope de glucose,0.000924,KG
05004148,Caixa de Bombons M (14 bombons),9990111021,DEXTROSE,0.001258,KG
05004148,Caixa de Bombons M (14 bombons),9990111023,Sorbitol em Pó,0.001008,KG
05004148,Caixa de Bombons M (14 bombons),9990111059,Cupuaçu Liofilizado,0.00044,KG
05004148,Caixa de Bombons M (14 bombons),9990315026,Polpa de Cupuaçu Reduzida,0.001927,PC
05004148,Caixa de Bombons M (14 bombons),0140106805,Açúcar refinado,0.00456,KG
05004148,Caixa de Bombons M (14 bombons),9990111020,Avelã,0.00684,KG
05004148,Caixa de Bombons M (14 bombons),0140106805,Açúcar refinado,0.000243,KG
05004148,Caixa de Bombons M (14 bombons),9990111015,Polpa Maracujá,0.001734,KG
05004148,Caixa de Bombons M (14 bombons),0140106805,Açúcar refinado,0.00027,KG
05004148,Caixa de Bombons M (14 bombons),9990111013,Polpa Cupuaçu,0.001927,KG
05004148,Caixa de Bombons M (14 bombons),0140106805,Açúcar refinado,0.000557,KG
05004148,Caixa de Bombons M (14 bombons),9990111055,Polpa Caja/Tapereba,0.003975,KG
05004149,Caixa de Bombons G (30 bombons),0020301006,Amêndoa de Cacau Seca Aprovada - Mocajub,0.004901,KG
05004149,Caixa de Bombons G (30 bombons),0020302002,Amêndoa de Cacau Torrada - Mocajuba (PA),0.004901,KG
05004149,Caixa de Bombons G (30 bombons),0020303003,Nibs de Cacau - Mocajuba (PA),0.004455,KG
05004149,Caixa de Bombons G (30 bombons),0020304004,Liquor de Cacau - Mocajuba (PA),0.028181,KG
05004149,Caixa de Bombons G (30 bombons),0140106004,Açúcar Demerara,0.018446,KG
05004149,Caixa de Bombons G (30 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.004099,KG
05004149,Caixa de Bombons G (30 bombons),9990111005,Lecitina de Soja,0.000153,LT
05004149,Caixa de Bombons G (30 bombons),0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.003915,KG
05004149,Caixa de Bombons G (30 bombons),0050302011,AMÊNDOA DE CACAU TORRADA - SAKAGUCHI  12,0.003915,KG
05004149,Caixa de Bombons G (30 bombons),0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0.003559,KG
05004149,Caixa de Bombons G (30 bombons),0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,0.018467,KG
05004149,Caixa de Bombons G (30 bombons),0140106805,Açúcar refinado,0.051862,KG
05004149,Caixa de Bombons G (30 bombons),03001001,Leite em Pó integral,0.038473,KG
05004149,Caixa de Bombons G (30 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.044628,KG
05004149,Caixa de Bombons G (30 bombons),9990111005,Lecitina de Soja,0.000462,LT
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.00472,KG
05004149,Caixa de Bombons G (30 bombons),9990111042,Xerem de Castanha de Caju,0.00264,KG
05004149,Caixa de Bombons G (30 bombons),9990311040,Colagem praliné para lua cheia,0.03264,PC
05004149,Caixa de Bombons G (30 bombons),0190213117,Caixa 30 bombons,1,PC
05004149,Caixa de Bombons G (30 bombons),0190213124,Forminha para Bombons Caixas,30,PC
05004149,Caixa de Bombons G (30 bombons),0190213125,Tampa Caixa 30 bombons,1,PC
05004149,Caixa de Bombons G (30 bombons),0190213135,Folder das Caixas de 30 Bombons,1,PC
05004149,Caixa de Bombons G (30 bombons),01902131561,Candy Pad branco caixa 30,1,PC
05004149,Caixa de Bombons G (30 bombons),019021424,CARTÃO QR,1,UN
05004149,Caixa de Bombons G (30 bombons),05104109,Bombom NM Mini Lua Cheia ao Leite 10g,4,PC
05004149,Caixa de Bombons G (30 bombons),05104110,Bombom NM Choc Lt Praliné de Avelã 9g,2,PC
05004149,Caixa de Bombons G (30 bombons),05104111,Bombom NM Choc Int Praliné de Avelã 9g,2,PC
05004149,Caixa de Bombons G (30 bombons),05104112,Bombom NM Choc Int Ganache Int 11g,2,PC
05004149,Caixa de Bombons G (30 bombons),05104113,Bombom NM Chocolate ao Leite 11g,2,PC
05004149,Caixa de Bombons G (30 bombons),05104114,Bombom NM Chocolate Leite Pistache 10g,2,PC
05004149,Caixa de Bombons G (30 bombons),05104115,Bombom NM Choc Lt  Doce de Cupuaçu 10g,4,PC
05004149,Caixa de Bombons G (30 bombons),05104116,Bombom NM Chocolate Intenso Taperebá 10g,4,PC
05004149,Caixa de Bombons G (30 bombons),05104117,Bombom NM Chocolate LT Maracujá 9g,4,PC
05004149,Caixa de Bombons G (30 bombons),05104118,Bombom NM Choc Lt Castanha do Pará 8g,4,PC
05004149,Caixa de Bombons G (30 bombons),0050305026,Mini Lua Cheia Ao Leite 10g,4,UN
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0081,KG
05004149,Caixa de Bombons G (30 bombons),9990311030,Praliné de Avelã colagem,0.0099,KG
05004149,Caixa de Bombons G (30 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.0081,KG
05004149,Caixa de Bombons G (30 bombons),9990311030,Praliné de Avelã colagem,0.0099,KG
05004149,Caixa de Bombons G (30 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.0099,KG
05004149,Caixa de Bombons G (30 bombons),9990311025,Ganache Chocolate intenso,0.0121,KG
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.022,KG
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.009,KG
05004149,Caixa de Bombons G (30 bombons),9990311031,Praliné Pistache colagem,0.011,KG
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.018,KG
05004149,Caixa de Bombons G (30 bombons),9990311042,Recheio Doce de Cupuaçu,0.022,KG
05004149,Caixa de Bombons G (30 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.018,KG
05004149,Caixa de Bombons G (30 bombons),9990311013,Ganache de Taperebá,0.022,KG
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0162,KG
05004149,Caixa de Bombons G (30 bombons),9990311041,Ganache maracujá,0.0198,PC
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.029088,KG
05004149,Caixa de Bombons G (30 bombons),9990111056,Castanha do Pará,0.002912,KG
05004149,Caixa de Bombons G (30 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.000543,KG
05004149,Caixa de Bombons G (30 bombons),0140106805,Açúcar refinado,0.003002,KG
05004149,Caixa de Bombons G (30 bombons),03001001,Leite em Pó integral,0.000201,KG
05004149,Caixa de Bombons G (30 bombons),9990111010,Pistache,0.003591,KG
05004149,Caixa de Bombons G (30 bombons),9990111031,Amêndoa,0.000898,KG
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.009563,KG
05004149,Caixa de Bombons G (30 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.000282,KG
05004149,Caixa de Bombons G (30 bombons),9990111006,Manteiga de Leite,0.00101,KG
05004149,Caixa de Bombons G (30 bombons),9990111008,Xarope de glucose,0.000363,KG
05004149,Caixa de Bombons G (30 bombons),9990111021,DEXTROSE,0.00024,KG
05004149,Caixa de Bombons G (30 bombons),9990111023,Sorbitol em Pó,0.000788,KG
05004149,Caixa de Bombons G (30 bombons),9990111053,MALTODEXTRINA DE10 1910,0.000186,KG
05004149,Caixa de Bombons G (30 bombons),9990111054,Sorbato de Potássio Granulado,2.4e-05,KG
05004149,Caixa de Bombons G (30 bombons),9990111058,Tapereba Liofilizado,0.001614,KG
05004149,Caixa de Bombons G (30 bombons),9990315027,Polpa de Tapereba Reduzida,0.007949,PC
05004149,Caixa de Bombons G (30 bombons),0020305008,Massa de Chocolate - Mocajuba Intenso,0.007077,KG
05004149,Caixa de Bombons G (30 bombons),0140106804,Açúcar invertido,0.000659,KG
05004149,Caixa de Bombons G (30 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.000118,KG
05004149,Caixa de Bombons G (30 bombons),9990111003,Creme de Leite UHT 25%,0.002988,KG
05004149,Caixa de Bombons G (30 bombons),9990111006,Manteiga de Leite,0.00055,KG
05004149,Caixa de Bombons G (30 bombons),9990111023,Sorbitol em Pó,0.000708,KG
05004149,Caixa de Bombons G (30 bombons),0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.004432,KG
05004149,Caixa de Bombons G (30 bombons),9990107001,MANTEIGA DE CACAU desodorizada,0.001314,KG
